,Province_State,Date,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_7,new_deaths_7,new_confirmed_14,new_deaths_14,RegionCode,stringency,containment,State_FIPS,StateName,population,per_100k_new_confirmed_7,per_100k_new_deaths_7
0,Alabama,2020-01-22,0,0,0,0,,,,,AL,0.0,0.0,01,Alabama,4864680.0,,
1,Alabama,2020-01-23,0,0,0,0,,,,,AL,0.0,0.0,01,Alabama,4864680.0,,
2,Alabama,2020-01-24,0,0,0,0,,,,,AL,0.0,0.0,01,Alabama,4864680.0,,
3,Alabama,2020-01-25,0,0,0,0,,,,,AL,0.0,0.0,01,Alabama,4864680.0,,
4,Alabama,2020-01-26,0,0,0,0,,,,,AL,0.0,0.0,01,Alabama,4864680.0,,
5,Alabama,2020-01-27,0,0,0,0,,,,,AL,0.0,0.0,01,Alabama,4864680.0,,
6,Alabama,2020-01-28,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
7,Alabama,2020-01-29,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
8,Alabama,2020-01-30,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
9,Alabama,2020-01-31,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
10,Alabama,2020-02-01,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
11,Alabama,2020-02-02,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
12,Alabama,2020-02-03,0,0,0,0,0.0,0.0,,,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
13,Alabama,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
14,Alabama,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
15,Alabama,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
16,Alabama,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
17,Alabama,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
18,Alabama,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
19,Alabama,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
20,Alabama,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
21,Alabama,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
22,Alabama,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
23,Alabama,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
24,Alabama,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
25,Alabama,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
26,Alabama,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
27,Alabama,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
28,Alabama,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
29,Alabama,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
30,Alabama,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
31,Alabama,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
32,Alabama,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
33,Alabama,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
34,Alabama,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
35,Alabama,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
36,Alabama,2020-02-27,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
37,Alabama,2020-02-28,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
38,Alabama,2020-02-29,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
39,Alabama,2020-03-01,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
40,Alabama,2020-03-02,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
41,Alabama,2020-03-03,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
42,Alabama,2020-03-04,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
43,Alabama,2020-03-05,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,0.0,01,Alabama,4864680.0,0.0,0.0
44,Alabama,2020-03-06,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,5.56,01,Alabama,4864680.0,0.0,0.0
45,Alabama,2020-03-07,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,5.56,01,Alabama,4864680.0,0.0,0.0
46,Alabama,2020-03-08,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,5.56,01,Alabama,4864680.0,0.0,0.0
47,Alabama,2020-03-09,0,0,0,0,0.0,0.0,0.0,0.0,AL,0.0,5.56,01,Alabama,4864680.0,0.0,0.0
48,Alabama,2020-03-10,0,0,0,0,0.0,0.0,0.0,0.0,AL,8.33,11.81,01,Alabama,4864680.0,0.0,0.0
49,Alabama,2020-03-11,0,0,0,0,0.0,0.0,0.0,0.0,AL,8.33,11.81,01,Alabama,4864680.0,0.0,0.0
50,Alabama,2020-03-12,0,0,0,0,0.0,0.0,0.0,0.0,AL,8.33,11.81,01,Alabama,4864680.0,0.0,0.0
51,Alabama,2020-03-13,5,0,5,0,0.7142857142857143,0.0,0.35714285714285715,0.0,AL,11.11,13.89,01,Alabama,4864680.0,0.014683097640250012,0.0
52,Alabama,2020-03-14,7,0,2,0,1.0,0.0,0.5,0.0,AL,11.11,13.89,01,Alabama,4864680.0,0.020556336696350017,0.0
53,Alabama,2020-03-15,11,0,4,0,1.5714285714285714,0.0,0.7857142857142857,0.0,AL,11.11,13.89,01,Alabama,4864680.0,0.032302814808550025,0.0
54,Alabama,2020-03-16,29,0,18,0,4.142857142857143,0.0,2.0714285714285716,0.0,AL,15.74,17.36,01,Alabama,4864680.0,0.08516196631345008,0.0
55,Alabama,2020-03-17,39,0,10,0,5.571428571428571,0.0,2.7857142857142856,0.0,AL,29.17,27.43,01,Alabama,4864680.0,0.1145281615939501,0.0
56,Alabama,2020-03-18,51,0,12,0,7.285714285714286,0.0,3.642857142857143,0.0,AL,29.17,27.43,01,Alabama,4864680.0,0.14976759593055014,0.0
57,Alabama,2020-03-19,78,0,27,0,11.142857142857142,0.0,5.571428571428571,0.0,AL,39.35,35.07,01,Alabama,4864680.0,0.2290563231879002,0.0
58,Alabama,2020-03-20,106,0,28,0,14.428571428571429,0.0,7.571428571428571,0.0,AL,46.76,40.62,01,Alabama,4864680.0,0.29659857233305026,0.0
59,Alabama,2020-03-21,131,0,25,0,17.714285714285715,0.0,9.357142857142858,0.0,AL,46.76,40.62,01,Alabama,4864680.0,0.3641408214782003,0.0
60,Alabama,2020-03-22,157,0,26,0,20.857142857142858,0.0,11.214285714285714,0.0,AL,46.76,40.62,01,Alabama,4864680.0,0.4287464510953004,0.0
61,Alabama,2020-03-23,196,0,39,0,23.857142857142858,0.0,14.0,0.0,AL,46.76,40.62,01,Alabama,4864680.0,0.4904154611843504,0.0
62,Alabama,2020-03-24,242,0,46,0,29.0,0.0,17.285714285714285,0.0,AL,52.31,44.79,01,Alabama,4864680.0,0.5961337641941504,0.0
63,Alabama,2020-03-25,381,1,139,1,47.142857142857146,0.14285714285714285,27.214285714285715,0.07142857142857142,AL,52.31,44.79,01,Alabama,4864680.0,0.9690844442565009,0.0029366195280500023
64,Alabama,2020-03-26,517,1,136,0,62.714285714285715,0.14285714285714285,36.92857142857143,0.07142857142857142,AL,52.31,44.79,01,Alabama,4864680.0,1.289175972813951,0.0029366195280500023
65,Alabama,2020-03-27,587,4,70,3,68.71428571428571,0.5714285714285714,41.57142857142857,0.2857142857142857,AL,52.31,44.79,01,Alabama,4864680.0,1.412513992992051,0.01174647811220001
66,Alabama,2020-03-28,694,4,107,0,80.42857142857143,0.5714285714285714,49.07142857142857,0.2857142857142857,AL,56.94,48.26,01,Alabama,4864680.0,1.6533167942921514,0.01174647811220001
67,Alabama,2020-03-29,825,10,131,6,95.42857142857143,1.4285714285714286,58.142857142857146,0.7142857142857143,AL,56.94,48.26,01,Alabama,4864680.0,1.9616618447374017,0.029366195280500024
68,Alabama,2020-03-30,899,10,74,0,100.42857142857143,1.4285714285714286,62.142857142857146,0.7142857142857143,AL,56.94,48.26,01,Alabama,4864680.0,2.064443528219152,0.029366195280500024
69,Alabama,2020-03-31,987,23,88,13,106.42857142857143,3.2857142857142856,67.71428571428571,1.6428571428571428,AL,56.94,56.6,01,Alabama,4864680.0,2.187781548397252,0.06754224914515006
70,Alabama,2020-04-01,1060,27,73,4,97.0,3.7142857142857144,72.07142857142857,1.9285714285714286,AL,56.94,56.6,01,Alabama,4864680.0,1.9939646595459517,0.07635210772930007
71,Alabama,2020-04-02,1233,32,173,5,102.28571428571429,4.428571428571429,82.5,2.2857142857142856,AL,56.94,56.6,01,Alabama,4864680.0,2.102619582083802,0.09103520536955008
72,Alabama,2020-04-03,1495,38,262,6,129.71428571428572,4.857142857142857,99.21428571428571,2.7142857142857144,AL,59.72,58.68,01,Alabama,4864680.0,2.6664505314694025,0.09984506395370008
73,Alabama,2020-04-04,1614,44,119,6,131.42857142857142,5.714285714285714,105.92857142857143,3.142857142857143,AL,65.74,63.19,01,Alabama,4864680.0,2.701689965806002,0.1174647811220001
74,Alabama,2020-04-05,1765,45,151,1,134.28571428571428,5.0,114.85714285714286,3.2142857142857144,AL,65.74,63.19,01,Alabama,4864680.0,2.760422356367002,0.1027816834817501
75,Alabama,2020-04-06,1952,49,187,4,150.42857142857142,5.571428571428571,125.42857142857143,3.5,AL,65.74,63.19,01,Alabama,4864680.0,3.0922603630366523,0.1145281615939501
76,Alabama,2020-04-07,2169,64,217,15,168.85714285714286,5.857142857142857,137.64285714285714,4.571428571428571,AL,65.74,63.19,01,Alabama,4864680.0,3.4710842821551027,0.1204014006500501
77,Alabama,2020-04-08,2328,66,159,2,181.14285714285714,5.571428571428571,139.07142857142858,4.642857142857143,AL,65.74,63.19,01,Alabama,4864680.0,3.723633561567403,0.1145281615939501
78,Alabama,2020-04-09,2703,70,375,4,210.0,5.428571428571429,156.14285714285714,4.928571428571429,AL,65.74,63.19,01,Alabama,4864680.0,4.316830706233503,0.11159154206590009
79,Alabama,2020-04-10,2947,80,244,10,207.42857142857142,6.0,168.57142857142858,5.428571428571429,AL,65.74,63.19,01,Alabama,4864680.0,4.263971554728603,0.1233380201781001
80,Alabama,2020-04-11,3217,92,270,12,229.0,6.857142857142857,180.21428571428572,6.285714285714286,AL,65.74,63.19,01,Alabama,4864680.0,4.707401103464154,0.1409577373464001
81,Alabama,2020-04-12,3563,93,346,1,256.85714285714283,6.857142857142857,195.57142857142858,5.928571428571429,AL,65.74,63.19,01,Alabama,4864680.0,5.280041911433903,0.1409577373464001
82,Alabama,2020-04-13,3734,99,171,6,254.57142857142858,7.142857142857143,202.5,6.357142857142857,AL,65.74,63.19,01,Alabama,4864680.0,5.233055998985105,0.14683097640250012
83,Alabama,2020-04-14,3953,114,219,15,254.85714285714286,7.142857142857143,211.85714285714286,6.5,AL,65.74,63.19,01,Alabama,4864680.0,5.238929238041204,0.14683097640250012
84,Alabama,2020-04-15,4075,118,122,4,249.57142857142858,7.428571428571429,215.35714285714286,6.5,AL,65.74,63.19,01,Alabama,4864680.0,5.130274315503354,0.15270421545860013
85,Alabama,2020-04-16,4345,133,270,15,234.57142857142858,9.0,222.28571428571428,7.214285714285714,AL,65.74,63.19,01,Alabama,4864680.0,4.821929265058104,0.18500703026715015
86,Alabama,2020-04-17,4571,148,226,15,232.0,9.714285714285714,219.71428571428572,7.857142857142857,AL,65.74,63.19,01,Alabama,4864680.0,4.769070113553203,0.19969012790740015
87,Alabama,2020-04-18,4712,153,141,5,213.57142857142858,8.714285714285714,221.28571428571428,7.785714285714286,AL,65.74,63.19,01,Alabama,4864680.0,4.390246194434754,0.17913379121105014
88,Alabama,2020-04-19,4888,157,176,4,189.28571428571428,9.142857142857142,223.07142857142858,8.0,AL,65.74,63.19,01,Alabama,4864680.0,3.8910208746662533,0.18794364979520015
89,Alabama,2020-04-20,5079,163,191,6,192.14285714285714,9.142857142857142,223.35714285714286,8.142857142857142,AL,65.74,63.19,01,Alabama,4864680.0,3.9497532652272533,0.18794364979520015
90,Alabama,2020-04-21,5317,183,238,20,194.85714285714286,9.857142857142858,224.85714285714286,8.5,AL,65.74,63.19,01,Alabama,4864680.0,4.005549036260203,0.2026267474354502
91,Alabama,2020-04-22,5593,196,276,13,216.85714285714286,11.142857142857142,233.21428571428572,9.285714285714286,AL,65.74,63.19,01,Alabama,4864680.0,4.457788443579903,0.2290563231879002
92,Alabama,2020-04-23,5832,202,239,6,212.42857142857142,9.857142857142858,223.5,9.428571428571429,AL,65.74,63.19,01,Alabama,4864680.0,4.366753238210353,0.2026267474354502
93,Alabama,2020-04-24,6026,209,194,7,207.85714285714286,8.714285714285714,219.92857142857142,9.214285714285714,AL,65.74,63.19,01,Alabama,4864680.0,4.272781413312754,0.17913379121105014
94,Alabama,2020-04-25,6026,209,0,0,187.71428571428572,8.0,200.64285714285714,8.357142857142858,AL,65.74,63.19,01,Alabama,4864680.0,3.8587180598577038,0.16445069357080014
95,Alabama,2020-04-26,6421,219,395,10,219.0,8.857142857142858,204.14285714285714,9.0,AL,65.74,63.19,01,Alabama,4864680.0,4.501837736500653,0.18207041073910016
96,Alabama,2020-04-27,6539,228,118,9,208.57142857142858,9.285714285714286,200.35714285714286,9.214285714285714,AL,65.74,63.19,01,Alabama,4864680.0,4.287464510953003,0.1908802693232502
97,Alabama,2020-04-28,6750,242,211,14,204.71428571428572,8.428571428571429,199.78571428571428,9.142857142857142,AL,64.35,62.15,01,Alabama,4864680.0,4.208175783695654,0.17326055215495015
98,Alabama,2020-04-29,6912,256,162,14,188.42857142857142,8.571428571428571,202.64285714285714,9.857142857142858,AL,64.35,62.15,01,Alabama,4864680.0,3.8734011574979528,0.17619717168300014
99,Alabama,2020-04-30,7088,272,176,16,179.42857142857142,10.0,195.92857142857142,9.928571428571429,AL,55.09,57.29,01,Alabama,4864680.0,3.688394127230803,0.2055633669635002
100,Alabama,2020-05-01,7294,289,206,17,181.14285714285714,11.428571428571429,194.5,10.071428571428571,AL,55.09,60.42,01,Alabama,4864680.0,3.723633561567403,0.2349295622440002
101,Alabama,2020-05-02,7611,288,317,-1,226.42857142857142,11.285714285714286,207.07142857142858,9.642857142857142,AL,55.09,60.42,01,Alabama,4864680.0,4.654541951959254,0.2319929427159502
102,Alabama,2020-05-03,7888,290,277,2,209.57142857142858,10.142857142857142,214.28571428571428,9.5,AL,55.09,60.42,01,Alabama,4864680.0,4.308020847649353,0.20849998649155013
103,Alabama,2020-05-04,8112,298,224,8,224.71428571428572,10.0,216.64285714285714,9.642857142857142,AL,55.09,60.42,01,Alabama,4864680.0,4.619302517622653,0.2055633669635002
104,Alabama,2020-05-05,8437,315,325,17,241.0,10.428571428571429,222.85714285714286,9.428571428571429,AL,55.09,60.42,01,Alabama,4864680.0,4.954077143820355,0.2143732255476502
105,Alabama,2020-05-06,8691,343,254,28,254.14285714285714,12.428571428571429,221.28571428571428,10.5,AL,55.09,60.42,01,Alabama,4864680.0,5.224246140400954,0.2554858989403502
106,Alabama,2020-05-07,9046,369,355,26,279.7142857142857,13.857142857142858,229.57142857142858,11.928571428571429,AL,55.09,60.42,01,Alabama,4864680.0,5.749901035921905,0.2848520942208502
107,Alabama,2020-05-08,9385,383,339,14,298.7142857142857,13.428571428571429,239.92857142857142,12.428571428571429,AL,55.09,60.42,01,Alabama,4864680.0,6.140471433152555,0.2760422356367003
108,Alabama,2020-05-09,9668,390,283,7,293.85714285714283,14.571428571428571,260.14285714285717,12.928571428571429,AL,55.09,60.42,01,Alabama,4864680.0,6.040626369198854,0.2995351918611003
109,Alabama,2020-05-10,9889,393,221,3,285.85714285714283,14.714285714285714,247.71428571428572,12.428571428571429,AL,55.09,60.42,01,Alabama,4864680.0,5.876175675628055,0.3024718113891502
110,Alabama,2020-05-11,10164,403,275,10,293.14285714285717,15.0,258.92857142857144,12.5,AL,52.31,58.33,01,Alabama,4864680.0,6.025943271558606,0.30834505044525023
111,Alabama,2020-05-12,10464,435,300,32,289.57142857142856,17.142857142857142,265.2857142857143,13.785714285714286,AL,52.31,58.33,01,Alabama,4864680.0,5.952527783357355,0.3523943433660003
112,Alabama,2020-05-13,10700,450,236,15,287.0,15.285714285714286,270.57142857142856,13.857142857142858,AL,52.31,58.33,01,Alabama,4864680.0,5.899668631852455,0.3142182895013503
113,Alabama,2020-05-14,11101,473,401,23,293.57142857142856,14.857142857142858,286.64285714285717,14.357142857142858,AL,52.31,58.33,01,Alabama,4864680.0,6.034753130142755,0.30540843091720027
114,Alabama,2020-05-15,11373,483,272,10,284.0,14.285714285714286,291.35714285714283,13.857142857142858,AL,52.31,58.33,01,Alabama,4864680.0,5.837999621763404,0.29366195280500024
115,Alabama,2020-05-16,11674,485,301,2,286.57142857142856,13.571428571428571,290.2142857142857,14.071428571428571,AL,52.31,58.33,01,Alabama,4864680.0,5.890858773268304,0.2789788551647502
116,Alabama,2020-05-17,11771,488,97,3,268.85714285714283,13.571428571428571,277.35714285714283,14.142857142857142,AL,52.31,58.33,01,Alabama,4864680.0,5.526717951790104,0.2789788551647502
117,Alabama,2020-05-18,12086,489,315,1,274.57142857142856,12.285714285714286,283.85714285714283,13.642857142857142,AL,52.31,58.33,01,Alabama,4864680.0,5.644182732912104,0.25254927941230026
118,Alabama,2020-05-19,12376,504,290,15,273.14285714285717,9.857142857142858,281.35714285714283,13.5,AL,52.31,58.33,01,Alabama,4864680.0,5.614816537631605,0.2026267474354502
119,Alabama,2020-05-20,13052,522,676,18,336.0,10.285714285714286,311.5,12.785714285714286,AL,52.31,58.33,01,Alabama,4864680.0,6.906929129973605,0.21143660601960018
120,Alabama,2020-05-21,13288,529,236,7,312.42857142857144,8.0,303.0,11.428571428571429,AL,42.59,51.04,01,Alabama,4864680.0,6.422386907845356,0.16445069357080014
121,Alabama,2020-05-22,13670,541,382,12,328.14285714285717,8.285714285714286,306.07142857142856,11.285714285714286,AL,40.74,49.65,01,Alabama,4864680.0,6.745415055930856,0.17032393262690015
122,Alabama,2020-05-23,14117,549,447,8,349.0,9.142857142857142,317.7857142857143,11.357142857142858,AL,40.74,49.65,01,Alabama,4864680.0,7.174161507026156,0.18794364979520015
123,Alabama,2020-05-24,14478,551,361,2,386.7142857142857,9.0,327.7857142857143,11.285714285714286,AL,40.74,49.65,01,Alabama,4864680.0,7.949429062431356,0.18500703026715015
124,Alabama,2020-05-25,14986,566,508,15,414.2857142857143,11.0,344.42857142857144,11.642857142857142,AL,40.74,49.65,01,Alabama,4864680.0,8.516196631345007,0.22611970365985018
125,Alabama,2020-05-26,15650,580,664,14,467.7142857142857,10.857142857142858,370.42857142857144,10.357142857142858,AL,40.74,49.65,01,Alabama,4864680.0,9.614492334835708,0.22318308413180019
126,Alabama,2020-05-27,16032,583,382,3,425.7142857142857,8.714285714285714,380.85714285714283,9.5,AL,40.74,49.65,01,Alabama,4864680.0,8.751126193589007,0.17913379121105014
127,Alabama,2020-05-28,16530,591,498,8,463.14285714285717,8.857142857142858,387.7857142857143,8.428571428571429,AL,40.74,49.65,01,Alabama,4864680.0,9.520520509938109,0.18207041073910016
128,Alabama,2020-05-29,17031,610,501,19,480.14285714285717,9.857142857142858,404.14285714285717,9.071428571428571,AL,40.74,49.65,01,Alabama,4864680.0,9.869978233776058,0.2026267474354502
129,Alabama,2020-05-30,17359,618,328,8,463.14285714285717,9.857142857142858,406.07142857142856,9.5,AL,40.74,49.65,01,Alabama,4864680.0,9.520520509938109,0.2026267474354502
130,Alabama,2020-05-31,17952,630,593,12,496.2857142857143,11.285714285714286,441.5,10.142857142857142,AL,40.74,49.65,01,Alabama,4864680.0,10.201816240445709,0.2319929427159502
131,Alabama,2020-06-01,18630,646,678,16,520.5714285714286,11.428571428571429,467.42857142857144,11.214285714285714,AL,40.74,49.65,01,Alabama,4864680.0,10.70104156021421,0.2349295622440002
132,Alabama,2020-06-02,18766,653,136,7,445.14285714285717,10.428571428571429,456.42857142857144,10.642857142857142,AL,40.74,49.65,01,Alabama,4864680.0,9.150506449403808,0.2143732255476502
133,Alabama,2020-06-03,18851,653,85,0,402.7142857142857,10.0,414.2142857142857,9.357142857142858,AL,40.74,49.65,01,Alabama,4864680.0,8.278330449572957,0.2055633669635002
134,Alabama,2020-06-04,19072,653,221,0,363.14285714285717,8.857142857142858,413.14285714285717,8.857142857142858,AL,40.74,49.65,01,Alabama,4864680.0,7.464886840303106,0.18207041073910016
135,Alabama,2020-06-05,19387,676,315,23,336.57142857142856,9.428571428571429,408.35714285714283,9.642857142857142,AL,40.74,52.43,01,Alabama,4864680.0,6.918675608085805,0.1938168888513002
136,Alabama,2020-06-06,20043,689,656,13,383.42857142857144,10.142857142857142,423.2857142857143,10.0,AL,37.96,50.35,01,Alabama,4864680.0,7.881886813286207,0.20849998649155013
137,Alabama,2020-06-07,20500,692,457,3,364.0,8.857142857142858,430.14285714285717,10.071428571428571,AL,37.96,50.35,01,Alabama,4864680.0,7.482506557471407,0.18207041073910016
138,Alabama,2020-06-08,20925,718,425,26,327.85714285714283,10.285714285714286,424.2142857142857,10.857142857142858,AL,37.96,50.35,01,Alabama,4864680.0,6.739541816874755,0.21143660601960018
139,Alabama,2020-06-09,21422,729,497,11,379.42857142857144,10.857142857142858,412.2857142857143,10.642857142857142,AL,37.96,50.35,01,Alabama,4864680.0,7.799661466500806,0.22318308413180019
140,Alabama,2020-06-10,21989,744,567,15,448.2857142857143,13.0,425.5,11.5,AL,37.96,50.35,01,Alabama,4864680.0,9.215112079020907,0.2672323770525502
141,Alabama,2020-06-11,22845,755,856,11,539.0,14.571428571428571,451.07142857142856,11.714285714285714,AL,37.96,50.35,01,Alabama,4864680.0,11.079865479332659,0.2995351918611003
142,Alabama,2020-06-12,23710,769,865,14,617.5714285714286,13.285714285714286,477.07142857142856,11.357142857142858,AL,37.96,50.35,01,Alabama,4864680.0,12.695006219760161,0.27310561610865025
143,Alabama,2020-06-13,24601,773,891,4,651.1428571428571,12.0,517.2857142857143,11.071428571428571,AL,37.96,50.35,01,Alabama,4864680.0,13.38511180885191,0.2466760403562002
144,Alabama,2020-06-14,25615,773,1014,0,730.7142857142857,11.571428571428571,547.3571428571429,10.214285714285714,AL,37.96,50.35,01,Alabama,4864680.0,15.020808885975761,0.23786618177205018
145,Alabama,2020-06-15,26272,774,657,1,763.8571428571429,8.0,545.8571428571429,9.142857142857142,AL,37.96,50.35,01,Alabama,4864680.0,15.702104616483364,0.16445069357080014
146,Alabama,2020-06-16,26912,785,640,11,784.2857142857143,8.0,581.8571428571429,9.428571428571429,AL,37.96,50.35,01,Alabama,4864680.0,16.122041208994514,0.16445069357080014
147,Alabama,2020-06-17,27312,790,400,5,760.4285714285714,6.571428571428571,604.3571428571429,9.785714285714286,AL,37.96,50.35,01,Alabama,4864680.0,15.631625747810162,0.13508449829030011
148,Alabama,2020-06-18,28206,810,894,20,765.8571428571429,7.857142857142857,652.4285714285714,11.214285714285714,AL,37.96,50.35,01,Alabama,4864680.0,15.743217289876062,0.16151407404275014
149,Alabama,2020-06-19,29002,822,796,12,756.0,7.571428571428571,686.7857142857143,10.428571428571429,AL,37.96,50.35,01,Alabama,4864680.0,15.540590542440613,0.15564083498665013
150,Alabama,2020-06-20,29549,838,547,16,706.8571428571429,9.285714285714286,679.0,10.642857142857142,AL,36.11,48.96,01,Alabama,4864680.0,14.530393424791415,0.1908802693232502
151,Alabama,2020-06-21,30021,839,472,1,629.4285714285714,9.428571428571429,680.0714285714286,10.5,AL,36.11,48.96,01,Alabama,4864680.0,12.93874564058831,0.1938168888513002
152,Alabama,2020-06-22,30454,841,433,2,597.4285714285714,9.571428571428571,680.6428571428571,8.785714285714286,AL,36.11,48.96,01,Alabama,4864680.0,12.28094286630511,0.19675350837935016
153,Alabama,2020-06-23,31097,864,643,23,597.8571428571429,11.285714285714286,691.0714285714286,9.642857142857142,AL,36.11,48.96,01,Alabama,4864680.0,12.289752724889262,0.2319929427159502
154,Alabama,2020-06-24,32064,891,967,27,678.8571428571429,14.428571428571429,719.6428571428571,10.5,AL,36.11,48.96,01,Alabama,4864680.0,13.954815997293613,0.29659857233305026
155,Alabama,2020-06-25,33206,896,1142,5,714.2857142857143,12.285714285714286,740.0714285714286,10.071428571428571,AL,36.11,48.96,01,Alabama,4864680.0,14.683097640250015,0.25254927941230026
156,Alabama,2020-06-26,34183,907,977,11,740.1428571428571,12.142857142857142,748.0714285714286,9.857142857142858,AL,36.11,48.96,01,Alabama,4864680.0,15.214625774827063,0.2496126598842502
157,Alabama,2020-06-27,35083,919,900,12,790.5714285714286,11.571428571428571,748.7142857142857,10.428571428571429,AL,36.11,48.96,01,Alabama,4864680.0,16.251252468228714,0.23786618177205018
158,Alabama,2020-06-28,35441,919,358,0,774.2857142857143,11.428571428571429,701.8571428571429,10.428571428571429,AL,36.11,48.96,01,Alabama,4864680.0,15.916477842031014,0.2349295622440002
159,Alabama,2020-06-29,37175,929,1734,10,960.1428571428571,12.571428571428571,778.7857142857143,11.071428571428571,AL,36.11,48.96,01,Alabama,4864680.0,19.737019848024065,0.2584225184684002
160,Alabama,2020-06-30,38045,950,870,21,992.5714285714286,12.285714285714286,795.2142857142857,11.785714285714286,AL,36.11,48.96,01,Alabama,4864680.0,20.403632480891417,0.25254927941230026
161,Alabama,2020-07-01,38962,972,917,22,985.4285714285714,11.571428571428571,832.1428571428571,13.0,AL,36.11,48.96,01,Alabama,4864680.0,20.256801504488916,0.23786618177205018
162,Alabama,2020-07-02,40111,985,1149,13,986.4285714285714,12.714285714285714,850.3571428571429,12.5,AL,36.11,48.96,01,Alabama,4864680.0,20.277357841185268,0.2613591379964502
